content	x	y	w	h	
EMBLEMATA	851	251	631	80	
225	1922	272	105	67	
OLITICA	22	131	203	131	
obliuia	32	220	92	106	
laudes	147	247	83	104	
,	248	271	4	85	
pore	11	309	65	94	
pondus	103	327	95	100	
habent	223	351	67	95	
tur	36	399	27	84	
cæcus	97	412	71	93	
honores	192	432	90	96	
mens	3	477	86	98	
agitata	119	502	75	95	
tumet	224	526	56	90	
ere	22	565	32	91	
denique	80	576	98	103	
faftus	196	598	64	97	
Tota	38	653	45	92	
per	111	667	28	89	
alta	167	678	37	90	
vehun	223	689	55	93	
is	14	733	22	87	
laudem	58	742	73	98	
gue	167	765	28	89	
purtat	223	777	43	92	
Temodum	14	817	125	107	
EMBLEMA	621	397	629	126	
CXLV	1363	397	322	126	
.	1693	397	37	126	
Nec	797	581	107	125	
auarè	940	581	167	125	
,	1103	581	36	125	
nec	1137	581	102	125	
prodige	1258	581	222	125	
.	1484	581	36	125	
maſemira	-7	905	124	99	
laudis	144	927	72	92	
on	-8	998	35	85	
moritura	49	1005	130	96	
)	177	1020	13	82	
decus	198	1023	59	87	
centen	-8	1084	90	87	
vertice	125	1100	88	86	
carlos	231	1112	58	83	
Luna	26	1161	65	95	
refletirecquois	115	1174	168	113	
arab	-5	1247	59	89	
æthere	73	1257	96	94	
laplus	184	1271	66	91	
that	967	1355	123	91	
farsit	1023	1211	111	60	
88	771	1449	105	75	
muina	-10	1345	79	79	
pedes	82	1349	79	79	
?	162	1353	19	77	
Regumue	-16	1433	150	92	
fanoribusad	142	1433	153	92	
mumerare	-15	1523	149	76	
tuis	148	1523	48	76	
,	186	1523	22	76	
Pondelabricaleden	-16	1593	286	101	
,	257	1593	29	101	
agitiua	-6	1692	100	75	
pilam	109	1696	58	74	
?	183	1699	17	73	
Era	-12	1765	57	100	
ſuperbia	49	1765	115	100	
merces	185	1765	70	100	
a	-17	1854	25	87	
timoris	24	1854	113	87	
haber	139	1854	78	87	
riorilleruinely	-9	1933	235	93	
atileedic	-1	2021	173	93	
243	855	1751	73	36	
CXLV	1683	1909	200	74	
.	1891	1909	21	74	
Inter	820	2064	146	82	
vtramque	978	2066	303	84	
mane	1292	2069	169	83	
:	1467	2071	22	81	
In	332	2227	47	84	
medio	404	2227	190	84	
virtus	629	2227	187	84	
;	812	2227	24	84	
vitiis	833	2227	154	84	
extrema	1020	2227	250	84	
laborantz	1287	2227	283	84	
:	1577	2227	24	84	
In	411	2309	53	72	
medio	477	2310	198	74	
Princeps	700	2312	263	75	
,	968	2315	19	72	
quimanet	992	2316	304	75	
;	1304	2320	19	72	
ille	1324	2320	96	73	
lapit	1444	2321	134	74	
.	1581	2323	34	72	
Dextera	323	2391	263	84	
larga	612	2391	153	84	
quidem	797	2391	200	84	
,	1023	2391	24	84	
ſed	1059	2391	73	84	
nec	1153	2391	108	84	
fit	1294	2391	61	84	
prodiga	1373	2391	236	84	
regis	1623	2391	141	84	
,	1771	2391	24	84	
Nes	409	2473	141	76	
conſtricta	579	2473	294	76	
nimis	892	2473	171	76	
;	1065	2473	22	76	
nam	1091	2473	98	76	
nimis	1234	2473	175	76	
omne	1438	2473	170	76	
malum	1613	2473	206	76	
eſt	1857	2473	76	76	
.	1935	2473	22	76	
.	1958	2473	22	76	
Sordida	328	2547	236	84	
nildantis	583	2547	295	84	
manus	895	2547	211	84	
eft	1132	2547	73	84	
;	1208	2547	24	84	
fed	1235	2547	97	84	
ftulta	1356	2547	158	84	
profil	1550	2547	195	84	
:	1758	2547	24	84	
Illaiuuat	412	2635	272	77	
nullos	702	2635	193	77	
,	894	2635	22	77	
hæc	910	2635	131	77	
nocet	1061	2635	177	77	
ipfa	1263	2635	104	77	
fibi	1394	2635	115	77	
.	1495	2635	22	77	
Infame	326	2711	234	80	
eft	578	2711	69	80	
cunctis	684	2711	213	80	
amor	914	2711	158	80	
illaudatus	1089	2711	314	80	
habendi	1419	2711	258	80	
,	1694	2711	23	80	
Mentis	398	2803	226	71	
ar	652	2802	55	71	
heroæ	732	2801	193	71	
fædior	952	2799	211	71	
illa	1185	2798	99	71	
nota	1304	2797	140	71	
.	1450	2796	21	72	
Magnanimos	314	2876	431	74	
habitare	770	2879	264	73	
animos	1059	2880	226	73	
in	1302	2881	53	73	
pectore	1387	2882	227	73	
regisy	1631	2883	167	73	
,	1808	2884	20	72	
Quique	420	2955	236	85	
iuuent	674	2955	197	85	
multos	880	2955	231	85	
per	1128	2955	97	85	
bcnefacta	1240	2955	299	85	
,	1537	2955	24	85	
decer	1558	2955	166	85	
.	1735	2955	24	85	
Vt	323	3044	80	72	
commune	414	3044	318	72	
Deus	748	3044	163	72	
,	915	3044	20	72	
fic	963	3044	62	72	
Rex	1043	3044	123	72	
reputatur	1191	3044	296	72	
afylum	1502	3044	182	72	
,	1718	3044	20	72	
Er	404	3113	75	99	
dare	505	3113	131	99	
qui	658	3113	99	99	
poflit	769	3113	166	99	
muncra	941	3113	240	99	
,	1185	3113	29	99	
quique	1213	3113	215	99	
velit	1448	3113	137	99	
.	1579	3113	29	99	
Hing	1829	3199	161	76	
9	2319	2917	20	69	
10	2534	2917	51	69	
Ks	1293	3193	156	98	
